zip_name,member_name,normalized_table,rows,cols,dimensions,action,reason,key_columns,exact_duplicate_rows,key_duplicate_rows,blank_field_ratio,mostly_blank_columns,sensitive_columns,header
prod_all_tables_export_20260606_205622.zip,t_channel_20260606_205622.xlsx,t_channel,0,13,其他,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_cid,_name,_portrait,_owner,_status,_desc,_secret,_callback,_extra,_automatic,_dt,_menu"
prod_all_tables_export_20260606_205622.zip,t_channel_listener_20260606_205622.xlsx,t_channel_listener,0,4,其他,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_cid,_mid,_dt"
prod_all_tables_export_20260606_205622.zip,t_chatroom_blacklist_20260606_205622.xlsx,t_chatroom_blacklist,0,6,内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_cid,_uid,_state,_expired_time,_dt"
prod_all_tables_export_20260606_205622.zip,t_chatroom_manager_20260606_205622.xlsx,t_chatroom_manager,0,5,内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_cid,_uid,_state,_dt"
prod_all_tables_export_20260606_205622.zip,t_comment_20260606_205622.xlsx,t_comment,0,14,内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,uid,opp_id,author,avatar,first_level_id,parent_id,content,reply_to,level,status,delete_by,create_time,update_time"
prod_all_tables_export_20260606_205622.zip,t_contract_review_history_20260606_205622.xlsx,t_contract_review_history,0,12,其他,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,uid,contract_name,contract_link,review_link,contract_size,state,read_status,remark,history_type,create_time,update_time"
prod_all_tables_export_20260606_205622.zip,t_corporation_info_20260606_205622.xlsx,t_corporation_info,0,18,企业/机构、用户/联系人、系统/权限/配置、内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,"wechat_no,wechat_qr_code,contact_mobile","id,uid,corp_name,corp_logo,contact_person,contact_position,wechat_no,wechat_qr_code,contact_mobile,title,corp_desc,corp_pic_list,corp_video,thumbnail,state,review_seq,create_time,update_time"
prod_extra_tables_export_20260606_195530.zip,t_corporation_info_20260606_195530.xlsx,t_corporation_info,0,18,企业/机构、用户/联系人、系统/权限/配置、内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,"wechat_no,wechat_qr_code,contact_mobile","id,uid,corp_name,corp_logo,contact_person,contact_position,wechat_no,wechat_qr_code,contact_mobile,title,corp_desc,corp_pic_list,corp_video,thumbnail,state,review_seq,create_time,update_time"
prod_all_tables_export_20260606_205622.zip,t_delivery_report_20260606_205622.xlsx,t_delivery_report,0,3,商机/供需/业务,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_uid,_dt"
prod_all_tables_export_20260606_205622.zip,t_device_20260606_205622.xlsx,t_device,0,6,系统/权限/配置,drop_empty,空表，没有业务记录,id,0,0,0.00%,,_token,"id,_uid,_token,_state,_extra,_dt"
prod_all_tables_export_20260606_205622.zip,t_district_info_20260606_205622.xlsx,t_district_info,0,4,其他,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,province,city,code"
prod_all_tables_export_20260606_205622.zip,t_domain_20260606_205622.xlsx,t_domain,0,8,其他,drop_empty,空表，没有业务记录,,0,0,0.00%,,"_email,_tel","_domain_id,_name,_desc,_email,_tel,_address,_extra,_dt"
prod_all_tables_export_20260606_205622.zip,t_file_20260606_205622.xlsx,t_file,0,10,其他,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_from,_type,_target,_line,_name,_url,_size,_download_count,_dt"
prod_all_tables_export_20260606_205622.zip,t_friend_backup_20260606_205622.xlsx,t_friend_backup,0,17,用户/联系人、内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_uid,_friend_uid,_state,_dt,_alias,_blacked,_extra,level,vis_level,special_level,block_mutual_friend,create_time,type,group_id,is_forbidden,is_deleted"
prod_all_tables_export_20260606_205622.zip,t_friend_group_20260606_205622.xlsx,t_friend_group,0,4,用户/联系人、内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,attribute,uid,dt"
prod_all_tables_export_20260606_205622.zip,t_group_20260606_205622.xlsx,t_group,0,19,内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_gid,_name,_portrait,_owner,_type,_extra,_dt,_member_count,_member_dt,_createTime,_mute,_join_type,_private_chat,_searchable,_history_message,_max_member_count,_super_group,_deleted"
prod_all_tables_export_20260606_205622.zip,t_group_friend_20260606_205622.xlsx,t_group_friend,0,9,用户/联系人、内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,uid,room_id,num,lon,lat,users,dt,state"
prod_all_tables_export_20260606_205622.zip,t_group_member_20260606_205622.xlsx,t_group_member,0,8,内容/互动,drop_empty,空表，没有业务记录,id,0,0,0.00%,,,"id,_gid,_mid,_alias,_type,_dt,_create_dt,_extra"
prod_all_tables_export_20260606_205622.zip,t_group_messages_20260606_205622.xlsx,t_group_messages,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_0_20260606_205622.xlsx,t_group_messages_0,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_1_20260606_205622.xlsx,t_group_messages_1,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_10_20260606_205622.xlsx,t_group_messages_10,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_100_20260606_205622.xlsx,t_group_messages_100,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_101_20260606_205622.xlsx,t_group_messages_101,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_102_20260606_205622.xlsx,t_group_messages_102,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_103_20260606_205622.xlsx,t_group_messages_103,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_104_20260606_205622.xlsx,t_group_messages_104,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_105_20260606_205622.xlsx,t_group_messages_105,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_106_20260606_205622.xlsx,t_group_messages_106,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_107_20260606_205622.xlsx,t_group_messages_107,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_108_20260606_205622.xlsx,t_group_messages_108,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_109_20260606_205622.xlsx,t_group_messages_109,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_11_20260606_205622.xlsx,t_group_messages_11,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_110_20260606_205622.xlsx,t_group_messages_110,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_111_20260606_205622.xlsx,t_group_messages_111,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_112_20260606_205622.xlsx,t_group_messages_112,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_113_20260606_205622.xlsx,t_group_messages_113,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_114_20260606_205622.xlsx,t_group_messages_114,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_115_20260606_205622.xlsx,t_group_messages_115,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_116_20260606_205622.xlsx,t_group_messages_116,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_117_20260606_205622.xlsx,t_group_messages_117,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_118_20260606_205622.xlsx,t_group_messages_118,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_119_20260606_205622.xlsx,t_group_messages_119,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_12_20260606_205622.xlsx,t_group_messages_12,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_120_20260606_205622.xlsx,t_group_messages_120,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_121_20260606_205622.xlsx,t_group_messages_121,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_122_20260606_205622.xlsx,t_group_messages_122,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_123_20260606_205622.xlsx,t_group_messages_123,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_124_20260606_205622.xlsx,t_group_messages_124,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_125_20260606_205622.xlsx,t_group_messages_125,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_126_20260606_205622.xlsx,t_group_messages_126,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_127_20260606_205622.xlsx,t_group_messages_127,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_13_20260606_205622.xlsx,t_group_messages_13,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_14_20260606_205622.xlsx,t_group_messages_14,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_15_20260606_205622.xlsx,t_group_messages_15,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_16_20260606_205622.xlsx,t_group_messages_16,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_17_20260606_205622.xlsx,t_group_messages_17,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_18_20260606_205622.xlsx,t_group_messages_18,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_19_20260606_205622.xlsx,t_group_messages_19,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_2_20260606_205622.xlsx,t_group_messages_2,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_20_20260606_205622.xlsx,t_group_messages_20,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_21_20260606_205622.xlsx,t_group_messages_21,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_22_20260606_205622.xlsx,t_group_messages_22,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_23_20260606_205622.xlsx,t_group_messages_23,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_24_20260606_205622.xlsx,t_group_messages_24,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_25_20260606_205622.xlsx,t_group_messages_25,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_26_20260606_205622.xlsx,t_group_messages_26,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_27_20260606_205622.xlsx,t_group_messages_27,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_28_20260606_205622.xlsx,t_group_messages_28,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_29_20260606_205622.xlsx,t_group_messages_29,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_3_20260606_205622.xlsx,t_group_messages_3,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_30_20260606_205622.xlsx,t_group_messages_30,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_31_20260606_205622.xlsx,t_group_messages_31,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_32_20260606_205622.xlsx,t_group_messages_32,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_33_20260606_205622.xlsx,t_group_messages_33,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_34_20260606_205622.xlsx,t_group_messages_34,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_35_20260606_205622.xlsx,t_group_messages_35,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
prod_all_tables_export_20260606_205622.zip,t_group_messages_36_20260606_205622.xlsx,t_group_messages_36,0,13,内容/互动,drop_empty,空表，没有业务记录,,0,0,0.00%,,,"_mid,_sender,_gid,_line,_client_id,_seq,_persist_flag,_mentioned_type,_mentioned_targets,_to,_cont_type,_duration,_dt"
